timestamp,cell_id,throughput_dl_mbps,throughput_ul_mbps,latency_ms,rsrp_dbm,sinr_db,connected_ues,prb_utilization_pct,handover_attempts,handover_success
2024-06-01T10:21:00Z,cell-003,182.7,42.1,11.1,-94,16.8,23,32.2,0,0
2024-06-01T10:21:00Z,cell-004,387.2,91.9,4.7,-73,30.6,4,30.5,2,2
2024-06-01T10:22:00Z,cell-001,335.7,56.9,6.0,-78,26.6,8,38.7,0,0
2024-06-01T10:22:00Z,cell-002,266.2,49.7,8.2,-85,21.6,16,39.7,0,0
2024-06-01T10:22:00Z,cell-003,187.8,35.0,10.6,-90,19.1,19,34.3,2,2
2024-06-01T10:22:00Z,cell-004,435.1,80.3,5.0,-70,29.4,7,35.3,0,0
2024-06-01T10:23:00Z,cell-001,350.5,70.1,7.6,-81,25.8,5,36.8,1,0
2024-06-01T10:23:00Z,cell-002,229.2,44.5,8.1,-83,22.9,13,29.3,1,1
2024-06-01T10:23:00Z,cell-003,181.8,38.5,9.8,-89,18.4,20,34.6,0,0
2024-06-01T10:23:00Z,cell-004,401.5,91.4,4.8,-73,32.5,4,33.7,3,3
2024-06-01T10:24:00Z,cell-001,355.4,56.4,7.3,-80,27.6,5,38.6,2,2
2024-06-01T10:24:00Z,cell-002,236.1,50.0,8.1,-88,23.5,14,32.4,1,1
2024-06-01T10:24:00Z,cell-003,204.1,40.9,10.3,-90,17.1,20,34.0,1,1
2024-06-01T10:24:00Z,cell-004,470.3,82.8,5.5,-69,31.7,2,35.5,4,4
2024-06-01T10:25:00Z,cell-001,335.3,65.1,6.9,-79,26.6,8,38.2,0,0
2024-06-01T10:25:00Z,cell-002,276.0,52.8,8.8,-83,21.3,17,38.6,0,0
2024-06-01T10:25:00Z,cell-003,199.3,38.2,12.0,-91,17.1,23,32.6,0,0
2024-06-01T10:25:00Z,cell-004,458.4,89.2,5.3,-71,29.4,7,35.6,1,1
2024-06-01T10:26:00Z,cell-001,308.8,58.3,6.9,-78,28.0,9,35.2,0,0
2024-06-01T10:26:00Z,cell-002,239.3,45.4,7.3,-83,20.9,14,34.0,0,0
2024-06-01T10:26:00Z,cell-003,193.9,36.5,11.5,-90,20.0,24,32.5,1,1
2024-06-01T10:26:00Z,cell-004,414.1,88.0,5.3,-72,29.3,2,34.4,0,0
2024-06-01T10:27:00Z,cell-001,295.1,61.4,6.5,-77,24.1,10,32.2,0,0
2024-06-01T10:27:00Z,cell-002,249.6,53.3,9.2,-87,20.6,14,36.4,0,0
2024-06-01T10:27:00Z,cell-003,208.7,36.3,11.4,-90,17.2,20,37.4,0,0
2024-06-01T10:27:00Z,cell-004,398.4,94.1,4.7,-69,29.3,5,32.8,1,1
2024-06-01T10:28:00Z,cell-001,348.0,67.9,7.2,-79,26.4,7,39.3,0,0
2024-06-01T10:28:00Z,cell-002,271.9,46.7,8.3,-83,21.5,12,35.4,1,1
2024-06-01T10:28:00Z,cell-003,175.4,37.8,11.3,-90,17.8,20,30.0,0,0
2024-06-01T10:28:00Z,cell-004,463.1,78.6,5.6,-72,30.3,6,38.3,0,0
2024-06-01T10:29:00Z,cell-001,321.7,56.4,7.7,-78,26.9,10,37.3,2,2
2024-06-01T10:29:00Z,cell-002,268.1,51.9,7.0,-83,20.4,17,36.1,2,2
2024-06-01T10:29:00Z,cell-003,189.4,37.5,10.0,-94,17.1,20,31.4,0,0
2024-06-01T10:29:00Z,cell-004,439.4,88.0,4.6,-71,29.4,7,37.2,0,0
2024-06-01T10:30:00Z,cell-001,323.1,57.1,5.8,-79,27.6,10,32.6,0,0
2024-06-01T10:30:00Z,cell-002,275.7,50.5,8.7,-86,22.8,14,39.0,0,0
2024-06-01T10:30:00Z,cell-003,199.6,42.3,12.2,-91,18.7,22,35.7,0,0
2024-06-01T10:30:00Z,cell-004,415.2,90.0,5.3,-70,29.4,5,31.8,0,0
2024-06-01T10:31:00Z,cell-001,311.7,67.1,7.1,-77,27.7,11,36.3,0,0
2024-06-01T10:31:00Z,cell-002,250.7,53.1,7.7,-88,20.5,13,35.4,0,0
2024-06-01T10:31:00Z,cell-003,189.7,39.4,12.3,-90,19.2,23,33.3,0,0
2024-06-01T10:31:00Z,cell-004,433.2,77.9,4.5,-73,29.6,7,35.4,1,1
2024-06-01T10:32:00Z,cell-001,299.7,66.5,5.9,-76,26.2,10,33.2,0,0
2024-06-01T10:32:00Z,cell-002,271.5,45.2,9.3,-85,22.2,11,38.3,1,1
2024-06-01T10:32:00Z,cell-003,204.9,34.0,10.3,-90,17.3,20,38.5,2,2
2024-06-01T10:32:00Z,cell-004,398.4,87.7,4.7,-74,29.6,6,31.7,0,0
2024-06-01T10:33:00Z,cell-001,333.8,70.4,7.7,-79,27.2,10,39.4,0,0
2024-06-01T10:33:00Z,cell-002,246.2,44.6,7.7,-88,23.9,13,36.6,3,3
2024-06-01T10:33:00Z,cell-003,179.5,36.0,9.7,-92,19.9,22,32.9,0,0
2024-06-01T10:33:00Z,cell-004,439.7,90.4,4.9,-72,30.5,3,35.7,1,1
2024-06-01T10:34:00Z,cell-001,348.6,58.2,5.8,-78,25.2,10,35.2,1,1
2024-06-01T10:34:00Z,cell-002,226.9,50.7,8.0,-85,24.0,14,33.9,1,0
2024-06-01T10:34:00Z,cell-003,194.4,40.9,10.9,-91,17.8,20,32.5,1,1
2024-06-01T10:34:00Z,cell-004,435.2,85.1,5.0,-69,29.9,4,32.2,0,0
2024-06-01T10:35:00Z,cell-001,355.5,57.5,7.3,-79,26.3,9,41.8,3,3
2024-06-01T10:35:00Z,cell-002,275.6,44.2,8.1,-85,20.3,16,39.3,1,1
2024-06-01T10:35:00Z,cell-003,203.4,41.7,11.4,-92,18.3,19,35.8,0,0
2024-06-01T10:35:00Z,cell-004,483.1,93.2,4.6,-70,30.7,2,40.0,0,0
2024-06-01T10:36:00Z,cell-001,329.9,65.2,6.9,-76,25.0,10,39.0,1,1
2024-06-01T10:36:00Z,cell-002,252.3,53.1,7.7,-86,20.3,12,35.7,0,0
2024-06-01T10:36:00Z,cell-003,217.5,40.2,11.8,-91,18.4,21,40.3,0,0
2024-06-01T10:36:00Z,cell-004,472.8,83.7,4.3,-71,32.2,3,38.6,1,1
2024-06-01T10:37:00Z,cell-001,311.0,66.5,7.3,-76,25.7,6,32.3,1,1
2024-06-01T10:37:00Z,cell-002,228.8,45.1,8.0,-84,23.0,13,31.6,2,1
2024-06-01T10:37:00Z,cell-003,192.8,35.8,11.4,-94,18.7,22,31.2,2,2
2024-06-01T10:37:00Z,cell-004,454.1,77.4,5.5,-70,32.8,7,35.7,1,1
2024-06-01T10:38:00Z,cell-001,302.4,68.6,6.3,-77,25.1,9,32.4,1,1
2024-06-01T10:38:00Z,cell-002,233.5,47.1,8.7,-84,22.4,12,31.3,0,0
2024-06-01T10:38:00Z,cell-003,199.2,39.7,10.8,-95,17.6,24,33.9,0,0
2024-06-01T10:38:00Z,cell-004,451.3,94.0,5.6,-73,32.8,7,34.0,3,3
2024-06-01T10:39:00Z,cell-001,340.3,66.3,7.4,-77,25.5,6,39.6,1,1
2024-06-01T10:39:00Z,cell-002,260.4,54.0,7.6,-85,23.7,14,37.3,1,1
2024-06-01T10:39:00Z,cell-003,187.4,34.0,10.9,-93,19.1,19,31.7,1,1
2024-06-01T10:39:00Z,cell-004,403.7,84.8,5.1,-74,32.9,2,30.3,1,1
2024-06-01T10:40:00Z,cell-001,336.5,57.9,5.9,-77,27.7,9,38.2,1,1
2024-06-01T10:40:00Z,cell-002,221.8,43.6,7.9,-85,22.6,12,32.0,2,2
2024-06-01T10:40:00Z,cell-003,197.6,37.4,12.5,-92,19.8,25,36.8,0,0
2024-06-01T10:40:00Z,cell-004,464.2,79.1,5.0,-72,31.8,4,36.4,0,0
2024-06-01T10:41:00Z,cell-001,309.7,69.4,6.5,-75,26.6,11,33.6,1,1
2024-06-01T10:41:00Z,cell-002,245.0,45.4,8.7,-87,20.2,11,34.8,0,0
2024-06-01T10:41:00Z,cell-003,180.9,35.2,12.0,-91,18.9,23,30.4,0,0
2024-06-01T10:41:00Z,cell-004,483.5,93.5,5.6,-70,31.0,2,36.1,0,0
2024-06-01T10:42:00Z,cell-001,343.6,66.6,6.7,-81,24.5,10,39.8,0,0
2024-06-01T10:42:00Z,cell-002,266.2,48.9,7.0,-87,20.3,15,34.2,1,1
2024-06-01T10:42:00Z,cell-003,188.8,40.7,11.2,-94,16.2,20,35.4,0,0
2024-06-01T10:42:00Z,cell-004,447.1,77.9,4.5,-73,31.4,4,37.8,3,3
2024-06-01T10:43:00Z,cell-001,325.8,58.4,7.5,-79,27.9,11,33.9,0,0
2024-06-01T10:43:00Z,cell-002,267.6,45.1,7.9,-88,21.1,12,36.8,2,2
2024-06-01T10:43:00Z,cell-003,203.3,40.5,9.7,-94,19.4,22,33.4,0,0
2024-06-01T10:43:00Z,cell-004,412.4,91.0,5.3,-70,31.4,5,34.3,0,0
2024-06-01T10:44:00Z,cell-001,353.6,65.7,5.9,-78,25.6,6,40.0,1,1
2024-06-01T10:44:00Z,cell-002,247.1,49.7,7.4,-83,21.2,15,37.2,1,0
2024-06-01T10:44:00Z,cell-003,196.3,39.2,10.3,-89,18.0,19,32.9,1,1
2024-06-01T10:44:00Z,cell-004,401.2,90.6,4.2,-68,30.9,7,31.5,0,0
2024-06-01T10:45:00Z,cell-001,316.4,57.9,5.9,-77,27.6,9,32.7,1,1
2024-06-01T10:45:00Z,cell-002,265.4,50.1,7.8,-87,23.6,12,38.3,2,2
2024-06-01T10:45:00Z,cell-003,185.5,37.2,10.3,-94,16.9,20,30.2,0,0
2024-06-01T10:45:00Z,cell-004,446.4,80.3,4.7,-71,29.9,5,37.2,1,0
2024-06-01T10:46:00Z,cell-001,334.8,57.2,6.1,-80,24.5,11,36.4,0,0
2024-06-01T10:46:00Z,cell-002,231.2,52.5,9.3,-87,21.2,12,32.6,0,0
2024-06-01T10:46:00Z,cell-003,215.2,35.4,11.2,-93,18.1,22,36.7,1,1
2024-06-01T10:46:00Z,cell-004,443.3,95.2,5.0,-73,30.3,3,38.2,2,2
2024-06-01T10:47:00Z,cell-001,337.9,64.1,6.6,-81,28.0,8,36.8,1,1
2024-06-01T10:47:00Z,cell-002,255.5,43.3,8.8,-85,21.0,12,33.3,0,0
2024-06-01T10:47:00Z,cell-003,188.7,39.9,12.5,-94,17.9,24,33.9,3,3
2024-06-01T10:47:00Z,cell-004,402.1,94.8,5.1,-73,31.8,7,33.2,2,2
2024-06-01T10:48:00Z,cell-001,284.1,62.9,6.3,-76,25.3,9,31.3,1,1
2024-06-01T10:48:00Z,cell-002,266.3,43.8,9.3,-88,23.5,16,36.2,0,0
2024-06-01T10:48:00Z,cell-003,191.7,39.4,12.0,-92,16.2,23,35.1,0,0
2024-06-01T10:48:00Z,cell-004,432.8,96.2,5.0,-73,29.5,7,33.1,1,1
2024-06-01T10:49:00Z,cell-001,333.8,60.6,5.9,-79,25.1,7,36.2,0,0
2024-06-01T10:49:00Z,cell-002,271.7,53.7,8.1,-85,22.1,13,39.5,2,2
2024-06-01T10:49:00Z,cell-003,216.6,37.6,9.9,-89,16.3,20,37.0,3,3
2024-06-01T10:49:00Z,cell-004,434.6,94.8,4.9,-72,31.8,7,32.1,0,0
2024-06-01T10:50:00Z,cell-001,313.9,67.7,5.8,-75,25.9,6,31.7,2,2
2024-06-01T10:50:00Z,cell-002,246.7,47.2,8.6,-82,22.6,13,34.2,1,1
2024-06-01T10:50:00Z,cell-003,201.2,41.6,10.6,-92,17.8,25,34.1,0,0
2024-06-01T10:50:00Z,cell-004,419.7,86.1,4.4,-69,29.2,3,35.0,0,0
2024-06-01T10:51:00Z,cell-001,332.8,58.7,6.3,-76,26.8,5,39.4,0,0
2024-06-01T10:51:00Z,cell-002,264.5,50.9,9.4,-86,20.8,12,36.0,0,0
2024-06-01T10:51:00Z,cell-003,193.5,38.0,10.1,-93,19.7,22,36.8,0,0
2024-06-01T10:51:00Z,cell-004,450.4,82.7,5.5,-71,31.0,8,39.1,0,0
2024-06-01T10:52:00Z,cell-001,315.6,66.9,7.3,-78,27.6,5,32.4,0,0
2024-06-01T10:52:00Z,cell-002,248.7,44.2,7.1,-86,23.4,16,32.7,0,0
2024-06-01T10:52:00Z,cell-003,178.2,41.2,11.9,-90,16.8,19,34.4,0,0
2024-06-01T10:52:00Z,cell-004,388.7,90.5,4.7,-70,31.0,7,33.4,0,0
2024-06-01T10:53:00Z,cell-001,356.7,69.7,6.0,-79,25.4,10,41.3,1,1
2024-06-01T10:53:00Z,cell-002,265.8,53.7,8.8,-85,20.7,14,34.8,0,0
2024-06-01T10:53:00Z,cell-003,215.5,42.4,9.8,-94,17.9,23,39.6,0,0
2024-06-01T10:53:00Z,cell-004,440.8,91.4,5.3,-69,30.7,3,33.7,1,1
2024-06-01T10:54:00Z,cell-001,304.8,65.3,6.8,-78,27.3,10,33.1,0,0
2024-06-01T10:54:00Z,cell-002,272.2,48.7,8.6,-86,23.8,13,37.3,0,0
2024-06-01T10:54:00Z,cell-003,187.4,42.5,9.8,-94,16.5,24,32.3,0,0
2024-06-01T10:54:00Z,cell-004,484.5,93.6,4.7,-72,31.7,7,39.4,1,1
2024-06-01T10:55:00Z,cell-001,349.1,58.4,6.1,-81,25.3,7,37.3,1,0
2024-06-01T10:55:00Z,cell-002,260.4,44.0,7.4,-88,21.2,16,34.3,0,0
2024-06-01T10:55:00Z,cell-003,213.5,39.7,10.6,-92,19.5,24,38.9,0,0
2024-06-01T10:55:00Z,cell-004,397.1,82.4,5.3,-72,29.6,5,31.0,2,2
2024-06-01T10:56:00Z,cell-001,296.1,70.1,7.0,-80,24.9,11,35.1,1,1
2024-06-01T10:56:00Z,cell-002,247.0,53.9,7.3,-84,23.2,12,36.8,0,0
2024-06-01T10:56:00Z,cell-003,216.5,38.9,12.2,-93,19.3,21,36.3,0,0
2024-06-01T10:56:00Z,cell-004,455.3,90.9,4.6,-73,29.5,3,34.4,0,0
2024-06-01T10:57:00Z,cell-001,341.1,68.0,5.9,-76,24.3,5,34.5,1,1
2024-06-01T10:57:00Z,cell-002,224.4,46.7,7.0,-85,23.6,11,32.9,2,2
2024-06-01T10:57:00Z,cell-003,190.9,34.3,12.5,-90,16.7,21,36.4,0,0
2024-06-01T10:57:00Z,cell-004,408.0,88.5,4.3,-71,31.9,6,34.4,0,0
2024-06-01T10:58:00Z,cell-001,339.5,56.4,7.3,-75,24.7,6,39.7,2,2
2024-06-01T10:58:00Z,cell-002,262.5,44.4,9.0,-84,20.7,14,36.0,0,0
2024-06-01T10:58:00Z,cell-003,196.4,38.2,11.3,-90,17.3,21,35.9,0,0
2024-06-01T10:58:00Z,cell-004,412.4,89.1,4.6,-72,29.5,8,32.8,0,0
2024-06-01T10:59:00Z,cell-001,286.9,69.2,6.8,-76,24.8,10,30.6,0,0
2024-06-01T10:59:00Z,cell-002,253.4,51.1,7.3,-84,21.6,14,34.6,0,0
2024-06-01T10:59:00Z,cell-003,177.3,42.3,10.8,-89,19.9,23,33.4,0,0
2024-06-01T10:59:00Z,cell-004,462.6,92.6,5.0,-71,31.0,8,39.0,1,1
2024-06-01T11:00:00Z,cell-001,312.7,63.8,6.3,-78,26.4,11,33.9,0,0
2024-06-01T11:00:00Z,cell-002,223.6,51.8,9.0,-87,23.8,14,32.1,3,3
2024-06-01T11:00:00Z,cell-003,203.8,34.3,9.9,-91,16.6,25,36.1,0,0
2024-06-01T11:00:00Z,cell-004,435.5,87.9,5.4,-72,31.0,6,35.3,3,3
2024-06-01T11:01:00Z,cell-001,311.1,61.2,6.5,-78,27.7,8,31.2,0,0
2024-06-01T11:01:00Z,cell-002,231.7,48.2,7.7,-83,23.5,14,32.1,0,0
2024-06-01T11:01:00Z,cell-003,201.4,37.8,12.5,-91,18.7,23,32.9,0,0
2024-06-01T11:01:00Z,cell-004,462.8,82.5,4.3,-72,31.7,6,34.5,1,1
2024-06-01T11:02:00Z,cell-001,350.1,61.6,6.0,-77,24.1,7,41.2,0,0
2024-06-01T11:02:00Z,cell-002,240.6,44.1,8.7,-87,20.9,17,32.2,0,0
2024-06-01T11:02:00Z,cell-003,215.3,38.6,12.7,-93,17.8,21,35.2,0,0
2024-06-01T11:02:00Z,cell-004,416.5,78.6,4.9,-72,31.3,7,34.6,0,0
2024-06-01T11:03:00Z,cell-001,328.8,61.9,6.7,-76,25.4,8,36.8,3,3
2024-06-01T11:03:00Z,cell-002,237.8,46.6,8.4,-83,20.9,17,31.4,1,1
2024-06-01T11:03:00Z,cell-003,190.2,34.1,12.3,-90,16.4,22,33.2,0,0
2024-06-01T11:03:00Z,cell-004,414.1,90.4,4.6,-69,31.0,5,32.7,1,1
2024-06-01T11:04:00Z,cell-001,283.0,67.1,7.5,-76,24.7,9,30.9,1,1
2024-06-01T11:04:00Z,cell-002,260.3,52.6,9.1,-82,21.1,14,38.8,1,1
2024-06-01T11:04:00Z,cell-003,185.7,40.2,12.2,-94,17.8,25,32.4,0,0
2024-06-01T11:04:00Z,cell-004,425.9,93.8,5.1,-74,29.8,4,35.4,0,0
2024-06-01T11:05:00Z,cell-001,342.8,61.1,6.8,-80,24.1,8,37.0,2,2
2024-06-01T11:05:00Z,cell-002,269.5,46.4,8.3,-86,20.1,16,39.5,3,3
2024-06-01T11:05:00Z,cell-003,178.2,38.9,12.5,-95,19.4,22,33.9,1,0
2024-06-01T11:05:00Z,cell-004,470.8,81.5,5.0,-72,32.4,6,40.5,0,0
2024-06-01T11:06:00Z,cell-001,300.9,69.9,6.3,-75,27.7,5,34.6,0,0
2024-06-01T11:06:00Z,cell-002,266.8,54.1,7.5,-84,23.2,11,35.1,3,3
2024-06-01T11:06:00Z,cell-003,197.5,36.9,12.8,-93,18.4,21,35.2,0,0
2024-06-01T11:06:00Z,cell-004,397.9,86.5,4.7,-72,32.1,4,29.1,3,3
2024-06-01T11:07:00Z,cell-001,353.9,66.9,7.4,-76,26.6,6,37.2,0,0
2024-06-01T11:07:00Z,cell-002,263.2,49.4,7.6,-84,23.6,14,35.9,2,2
2024-06-01T11:07:00Z,cell-003,178.5,40.9,10.4,-89,17.0,20,33.7,0,0
2024-06-01T11:07:00Z,cell-004,450.1,93.0,4.6,-72,32.2,2,38.2,2,2
2024-06-01T11:08:00Z,cell-001,336.7,69.8,7.5,-79,27.4,11,34.8,0,0
2024-06-01T11:08:00Z,cell-002,254.9,47.0,8.7,-85,22.9,17,32.7,1,1
2024-06-01T11:08:00Z,cell-003,193.3,39.2,10.7,-90,16.5,19,31.8,0,0
2024-06-01T11:08:00Z,cell-004,396.4,89.0,4.8,-69,31.6,4,31.6,2,2
2024-06-01T11:09:00Z,cell-001,306.8,60.6,6.0,-80,26.4,7,31.6,2,1
2024-06-01T11:09:00Z,cell-002,279.1,54.0,8.6,-83,20.9,16,37.1,0,0
2024-06-01T11:09:00Z,cell-003,176.6,39.1,11.6,-93,19.4,20,28.8,0,0
2024-06-01T11:09:00Z,cell-004,428.2,95.8,4.8,-73,31.9,7,34.4,0,0
2024-06-01T11:10:00Z,cell-001,302.0,67.8,6.6,-75,27.3,8,35.2,1,0
2024-06-01T11:10:00Z,cell-002,247.1,47.9,7.3,-86,22.7,13,37.2,0,0
2024-06-01T11:10:00Z,cell-003,205.0,34.2,11.2,-94,18.3,25,35.2,1,1
2024-06-01T11:10:00Z,cell-004,459.6,81.9,4.3,-70,31.8,2,34.3,2,2
2024-06-01T11:11:00Z,cell-001,333.1,68.6,7.2,-79,26.4,11,33.7,0,0
2024-06-01T11:11:00Z,cell-002,244.2,54.5,8.3,-86,21.6,15,32.0,0,0
2024-06-01T11:11:00Z,cell-003,178.5,39.9,11.1,-93,17.9,21,29.3,0,0
2024-06-01T11:11:00Z,cell-004,460.9,95.9,4.6,-69,32.3,4,37.8,1,1
2024-06-01T11:12:00Z,cell-001,305.8,71.6,7.3,-79,27.6,6,33.8,2,2
2024-06-01T11:12:00Z,cell-002,225.1,45.3,8.1,-85,20.8,12,32.5,0,0
2024-06-01T11:12:00Z,cell-003,191.2,39.9,11.2,-89,16.2,22,31.5,1,1
2024-06-01T11:12:00Z,cell-004,412.5,94.0,5.3,-72,29.8,8,31.8,2,2
2024-06-01T11:13:00Z,cell-001,322.0,65.1,6.6,-77,27.9,5,33.7,0,0
2024-06-01T11:13:00Z,cell-002,281.1,44.6,7.9,-86,21.1,11,41.1,0,0
2024-06-01T11:13:00Z,cell-003,195.8,42.2,11.6,-90,18.6,19,33.6,0,0
2024-06-01T11:13:00Z,cell-004,487.2,95.5,5.3,-71,32.8,3,37.5,0,0
2024-06-01T11:14:00Z,cell-001,287.0,70.9,6.6,-79,24.2,8,29.9,0,0
2024-06-01T11:14:00Z,cell-002,234.4,47.7,8.0,-86,20.1,16,34.1,1,1
2024-06-01T11:14:00Z,cell-003,212.6,36.3,11.9,-92,17.7,20,36.7,0,0
2024-06-01T11:14:00Z,cell-004,423.3,82.2,5.0,-73,30.8,2,35.6,1,1
2024-06-01T11:15:00Z,cell-001,284.7,61.6,6.7,-78,25.7,6,32.0,1,0
2024-06-01T11:15:00Z,cell-002,226.8,48.6,7.2,-85,22.6,17,31.4,0,0
2024-06-01T11:15:00Z,cell-003,199.1,36.1,9.8,-90,19.4,19,37.7,0,0
2024-06-01T11:15:00Z,cell-004,458.0,93.5,4.7,-72,30.9,6,34.3,0,0
2024-06-01T11:16:00Z,cell-001,295.6,62.4,5.9,-77,24.7,10,31.1,0,0
2024-06-01T11:16:00Z,cell-002,237.8,54.5,9.1,-84,22.5,12,31.3,0,0
2024-06-01T11:16:00Z,cell-003,194.9,33.6,10.9,-93,18.7,19,32.5,0,0
2024-06-01T11:16:00Z,cell-004,445.6,86.7,5.1,-69,32.9,6,35.0,1,1
2024-06-01T11:17:00Z,cell-001,291.2,56.5,6.0,-79,25.2,5,33.0,0,0
2024-06-01T11:17:00Z,cell-002,236.4,53.0,9.1,-85,20.6,15,31.0,0,0
2024-06-01T11:17:00Z,cell-003,182.1,34.8,12.0,-92,16.1,22,32.0,2,2
2024-06-01T11:17:00Z,cell-004,469.9,77.6,4.2,-73,31.3,7,39.9,0,0
2024-06-01T11:18:00Z,cell-001,337.7,71.7,5.9,-78,26.3,8,36.9,0,0
2024-06-01T11:18:00Z,cell-002,251.3,51.5,8.3,-84,23.3,14,35.4,0,0
2024-06-01T11:18:00Z,cell-003,179.8,39.1,11.8,-91,19.6,22,33.0,0,0
2024-06-01T11:18:00Z,cell-004,407.0,81.1,5.5,-73,30.4,4,35.3,2,2
2024-06-01T11:19:00Z,cell-001,337.1,62.3,6.6,-78,27.5,10,37.8,0,0
2024-06-01T11:19:00Z,cell-002,234.3,51.2,7.2,-82,20.6,14,30.3,0,0
2024-06-01T11:19:00Z,cell-003,221.5,36.2,10.3,-94,17.7,19,42.1,0,0
2024-06-01T11:19:00Z,cell-004,472.5,87.1,5.4,-70,29.7,4,37.6,1,1
2024-06-01T11:20:00Z,cell-001,307.7,61.8,5.9,-80,25.0,9,32.3,0,0
2024-06-01T11:20:00Z,cell-002,264.5,54.0,8.0,-85,22.7,14,39.5,1,0
2024-06-01T11:20:00Z,cell-003,215.0,34.4,11.5,-90,18.4,23,35.6,1,0
2024-06-01T11:20:00Z,cell-004,413.3,85.8,4.9,-69,29.6,7,35.5,0,0
2024-06-01T11:21:00Z,cell-001,297.1,71.2,7.3,-76,24.5,5,31.0,1,1
2024-06-01T11:21:00Z,cell-002,244.3,52.0,7.9,-85,20.3,16,32.4,1,1
2024-06-01T11:21:00Z,cell-003,194.6,41.8,12.6,-90,16.6,25,34.5,1,0
2024-06-01T11:21:00Z,cell-004,457.7,87.4,4.3,-71,32.1,4,35.7,3,3
2024-06-01T11:22:00Z,cell-001,332.3,66.2,7.6,-81,27.0,5,39.2,3,3
2024-06-01T11:22:00Z,cell-002,247.1,53.5,8.7,-83,23.9,17,33.1,1,0
2024-06-01T11:22:00Z,cell-003,199.3,41.8,12.0,-95,17.1,22,36.1,2,2
2024-06-01T11:22:00Z,cell-004,418.8,93.5,5.1,-70,30.8,8,31.9,0,0
2024-06-01T11:23:00Z,cell-001,338.4,58.3,7.8,-79,26.9,7,35.3,0,0
2024-06-01T11:23:00Z,cell-002,223.2,53.6,8.3,-86,22.5,13,29.4,1,1
2024-06-01T11:23:00Z,cell-003,177.1,36.8,11.7,-89,16.4,21,29.0,1,0
2024-06-01T11:23:00Z,cell-004,383.3,83.6,4.5,-71,31.3,7,33.8,0,0
2024-06-01T11:24:00Z,cell-001,327.3,61.7,6.4,-77,26.1,11,37.7,0,0
2024-06-01T11:24:00Z,cell-002,228.1,49.2,7.4,-86,23.0,17,30.8,0,0
2024-06-01T11:24:00Z,cell-003,177.2,41.5,11.2,-90,16.3,22,28.8,1,1
2024-06-01T11:24:00Z,cell-004,473.8,88.8,5.1,-71,32.1,5,39.3,2,2
2024-06-01T11:25:00Z,cell-001,320.4,63.8,6.7,-78,24.7,10,35.1,0,0
2024-06-01T11:25:00Z,cell-002,231.2,49.7,9.2,-85,20.1,11,32.7,0,0
2024-06-01T11:25:00Z,cell-003,181.5,36.8,13.0,-92,16.2,21,30.8,0,0
2024-06-01T11:25:00Z,cell-004,480.6,82.9,4.6,-69,30.7,3,40.6,0,0
2024-06-01T11:26:00Z,cell-001,313.7,65.1,6.9,-79,27.5,7,36.0,0,0
2024-06-01T11:26:00Z,cell-002,252.3,48.5,8.1,-84,23.0,14,32.9,1,1
2024-06-01T11:26:00Z,cell-003,192.6,41.7,10.8,-91,18.5,19,36.8,2,2
2024-06-01T11:26:00Z,cell-004,456.6,88.5,5.3,-70,32.5,7,35.6,1,1
2024-06-01T11:27:00Z,cell-001,323.2,68.0,7.7,-80,27.8,9,33.5,0,0
2024-06-01T11:27:00Z,cell-002,232.6,43.3,8.9,-87,23.7,12,34.3,1,1
2024-06-01T11:27:00Z,cell-003,189.5,38.8,11.3,-94,18.1,19,32.5,0,0
2024-06-01T11:27:00Z,cell-004,392.3,97.0,5.0,-71,30.5,4,29.4,0,0
2024-06-01T11:28:00Z,cell-001,294.6,65.8,6.4,-79,25.6,5,33.5,0,0
2024-06-01T11:28:00Z,cell-002,237.4,54.2,9.2,-87,23.6,11,31.2,1,1
2024-06-01T11:28:00Z,cell-003,192.5,34.5,9.8,-92,19.0,22,34.3,0,0
2024-06-01T11:28:00Z,cell-004,384.7,88.1,5.0,-70,32.7,2,29.4,0,0
2024-06-01T11:29:00Z,cell-001,288.0,66.1,6.2,-79,25.6,6,30.7,3,3
2024-06-01T11:29:00Z,cell-002,276.9,48.4,7.0,-85,21.7,14,41.2,1,1
2024-06-01T11:29:00Z,cell-003,218.0,35.9,10.5,-94,16.2,24,37.8,0,0
2024-06-01T11:29:00Z,cell-004,387.5,92.0,5.0,-70,31.0,4,28.7,1,1
2024-06-01T11:30:00Z,cell-001,349.1,59.6,6.8,-77,28.0,11,37.1,1,1
2024-06-01T11:30:00Z,cell-002,249.1,46.0,9.4,-86,23.0,13,32.9,3,3
2024-06-01T11:30:00Z,cell-003,218.1,39.0,9.6,-90,16.5,19,39.6,0,0
2024-06-01T11:30:00Z,cell-004,439.0,93.0,5.1,-70,32.0,2,35.6,2,2
2024-06-01T11:31:00Z,cell-001,356.3,62.1,7.0,-78,24.5,8,37.0,1,1
2024-06-01T11:31:00Z,cell-002,278.4,48.3,7.5,-88,21.9,11,40.2,1,1
2024-06-01T11:31:00Z,cell-003,204.0,40.8,10.4,-94,19.3,22,38.9,0,0
2024-06-01T11:31:00Z,cell-004,383.5,97.1,5.1,-70,31.4,2,33.1,0,0
2024-06-01T11:32:00Z,cell-001,325.0,66.8,6.9,-78,26.6,5,36.1,1,1
2024-06-01T11:32:00Z,cell-002,275.0,51.7,7.6,-82,23.4,17,39.3,4,4
